Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),NO2(13),NO2_X(14),NHO_X(15),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),N2X(48)
3.410744334720845e-08,0.041168933244172715,2.3603873202657973e-06,3.623790516985118e-11,3.1897113957350633e-06,2.8770881864009622e-46,2.5228418172327903e-06,1.766296697649343e-47,2.1628754267058074e-32,1.0512817202195337e-24,0.938,3.163170583067735e-20,0.00011502101164768743,8.412912902947867e-14,1.096236180125096e-11,6.957003436708868e-05,0.0,0.0,0.025651517649569536,0.009942530086877725,0.04999672909223883,5.725281007784025e-33,4.3373696150519354e-35,0.00192806954199061,3.485279241613416e-40,6.423122129844295e-36
3.421843395670238e-08,0.041168933244172715,2.3602950007131185e-06,3.6405605424278193e-11,3.1896623767679616e-06,2.9709375573647578e-46,2.523267418558393e-06,1.8101608705276733e-47,2.2096475637456877e-32,1.0595697331983581e-24,0.938,3.21662337456817e-20,0.0001153920181085571,8.51217506734981e-14,1.0979313286645511e-11,6.959280661082451e-05,0.0,0.0,0.025651123586416476,0.009942344713038679,0.04999672888245807,5.883840879874359e-33,4.425800516070044e-35,0.0019280468618977343,3.5990229134619793e-40,6.622788952024106e-36
3.432942456619631e-08,0.041168933244172715,2.3601986982661378e-06,3.657328458229298e-11,3.1896133950207903e-06,3.067491948193742e-46,2.523688976878406e-06,1.8549704469342033e-47,2.2572756547979407e-32,1.0678885894220443e-24,0.938,3.270788249346188e-20,0.0001157630062406223,8.612212194791837e-14,1.0996273193368923e-11,6.961530627363033e-05,0.0,0.0,0.02565072982216184,0.009942159348349007,0.04999672867267014,6.046156275496523e-33,4.515723357033773e-35,0.001928024458368696,3.716046979340329e-40,6.827857952502697e-36
3.4440415175690236e-08,0.041168933244172715,2.3600984938696657e-06,3.674094205394352e-11,3.189564450082637e-06,3.1668189869093724e-46,2.5241065731575406e-06,1.9007426590172585e-47,2.3057724599728803e-32,1.0762382647180046e-24,0.938,3.325672088532603e-20,0.00011613397605342596,8.713027093407656e-14,1.1013241314844942e-11,6.963753648419506e-05,0.0,0.0,0.025650336353505894,0.009941973992803948,0.04999672846287542,6.21230091483484e-33,4.607157982420762e-35,0.001928002328193862,3.836433514656541e-40,7.038453230658209e-36
3.4551405785184166e-08,0.041168933244172715,2.359994466889547e-06,3.6908577260833775e-11,3.189515541547463e-06,3.268987731736065e-46,2.5245202867812602e-06,1.9474949943879313e-47,2.3551508861066903e-32,1.084618735032766e-24,0.938,3.38128181386099e-20,0.00011650492755641494,8.814622568579123e-14,1.1030217448936172e-11,6.965950033528497e-05,0.0,0.0,0.025649943177188085,0.009941788646398778,0.04999672825307432,6.382349661859616e-33,4.700124428216911e-35,0.0019279804682011009,3.96026633232501e-40,7.254701220643234e-36
3.4662396394678096e-08,0.041168933244172715,2.3598866951426448e-06,3.7076189635900906e-11,3.1894666690140517e-06,3.3740686957794227e-46,2.5249301955857683e-06,1.995245199107763e-47,2.4054239880478665e-32,1.0930299764308312e-24,0.938,3.437624387753729e-20,0.00011687586075894117,8.917001422948013e-14,1.1047201397860316e-11,6.968120088415656e-05,0.0,0.0,0.02564955028998654,0.009941603309128836,0.04999672804326724,6.556378537278945e-33,4.794642923045974e-35,0.0019279588752553398,4.087631012791229e-40,7.476730725353165e-36
3.4773387004172025e-08,0.041168933244172715,2.3597752549262814e-06,3.724377862319655e-11,3.189417832085949e-06,3.482133871898601e-46,2.5253363758874526e-06,2.0440112806993667e-47,2.4566049688439126e-32,1.1014719650935358e-24,0.938,3.494706813408074e-20,0.00011724677567026281,9.020166456427684e-14,1.1064192968107821e-11,6.970264115296441e-05,0.0,0.0,0.025649157688717634,0.009941417980989485,0.049996727833454546,6.73446473158151e-33,4.890733889301569e-35,0.001927937546258128,4.218614934294573e-40,7.70467295073824e-36
3.4884377613665955e-08,0.041168933244172715,2.3596602210471425e-06,3.741134367767209e-11,3.1893690303714053e-06,3.593256757981827e-46,2.525738902511794e-06,2.0938115110845209e-47,2.508707180426926e-32,1.1099446773179015e-24,0.938,3.552536134882256e-20,0.00011761767229954531,9.124120466214653e-14,1.1081191970361127e-11,6.972382412916469e-05,0.0,0.0,0.02564876537023552,0.00994123266197616,0.04999672762363664,6.916686618170636e-33,4.9884179442815e-35,0.0019279164781472024,4.35330730362172e-40,7.938661540461157e-36
3.4995368223159884e-08,0.041168933244172715,2.359541666849647e-06,3.757888426496794e-11,3.189320263483312e-06,3.707512382654147e-46,2.5261378488217307e-06,2.1446644295021917e-47,2.5617441250667705e-32,1.118448089515486e-24,0.938,3.6111194371816003e-20,0.00011798855065586266,9.228866246800034e-14,1.1098198219415302e-11,6.974475276591373e-05,0.0,0.0,0.025648373331431638,0.00994104735208432,0.04999672741381388,7.103123766589792e-33,5.087715901324414e-35,0.0019278956678960627,4.491799187386162e-40,8.178832610902127e-36
3.5106358832653814e-08,0.041168933244172715,2.3594196642438104e-06,3.774639986120676e-11,3.1892715310391527e-06,3.8249773313280416e-46,2.5265332867455314e-06,2.196588845481609e-47,2.615729456901585e-32,1.1269821782112306e-24,0.938,3.670463846344639e-20,0.0001183594107481982,9.334406589980884e-14,1.1115211534100157e-11,6.976542998246216e-05,0.0,0.0,0.025647981569234292,0.009940862051309481,0.04999672720398665,7.293856955839819e-33,5.188648770948943e-35,0.0019278751125135494,4.6341835437259214e-40,8.425324786513184e-36
3.521734944214774e-08,0.041168933244172715,2.3592942837325773e-06,3.791388995279049e-11,3.18922283266095e-06,3.945729772548102e-46,2.5269252868041277e-06,2.2496038418756793e-47,2.6706769831207016e-32,1.1355469200423059e-24,0.938,3.730576529529264e-20,0.00011873025258544603,9.440744284871422e-14,1.1132231737203838e-11,6.978585866454439e-05,0.0,0.0,0.02564759008060822,0.0099406767596472,0.04999672699415532,7.488968187788065e-33,5.291237761995274e-35,0.0019278548090434246,4.780555254360518e-40,8.678279235523586e-36
3.532834005164167e-08,0.041168933244172715,2.3591655944386726e-06,3.8081354036201074e-11,3.189174167975204e-06,4.0698494846575334e-46,2.527313918137967e-06,2.303728777916814e-47,2.726600664968275e-32,1.144142291756954e-24,0.938,3.7914646950988967e-20,0.00011910107617641179,9.547882117914162e-14,1.1149258655397717e-11,6.98060416647639e-05,0.0,0.0,0.02564719886255412,0.009940491477093085,0.049996726784320246,7.688540700669674e-33,5.395504282769146e-35,0.0019278347545639634,4.93101115704065e-40,8.937839705998187e-36
3.54393306611356e-08,0.041168933244172715,2.3590336641309436e-06,3.82487916178051e-11,3.189125536612837e-06,4.197417882826129e-46,2.527699248533357e-06,2.358983292275638e-47,2.7835146188518075e-32,1.1527682702133367e-24,0.938,3.8531355927086756e-20,0.00011947188152981385,9.655822872890903e-14,1.1166292119162701e-11,6.98259818029737e-05,0.0,0.0,0.02564680791210823,0.00994030620364277,0.04999672657448179,7.892658982681257e-33,5.501469942188235e-35,0.0019278149461875447,5.0856500784385715e-40,9.204152562250574e-36
3.555032127062953e-08,0.041168933244172715,2.3588985592502258e-06,3.841620221366185e-11,3.189076938209152e-06,4.3285180464457796e-46,2.5280813444483355e-06,2.4153873061343403e-47,2.8414331175904055e-32,1.1614248323783734e-24,0.938,3.915596513391669e-20,0.00011984266865428435,9.764569330933633e-14,1.1183331962716863e-11,6.984568186665268e-05,0.0,0.0,0.02564641722634191,0.009940120939291953,0.049996726364640316,8.10140878566719e-33,5.609156550930954e-35,0.001927795381060248,5.2445728674865705e-40,9.47736682161289e-36
3.566131188012346e-08,0.041168933244172715,2.358760344934726e-06,3.8583585349335116e-11,3.1890283724037657e-06,4.4632347468796295e-46,2.5284602710380542e-06,2.472961026290438e-47,2.9003705916746353e-32,1.17011195532659e-24,0.938,3.978854789645115e-20,0.00012021343755837016,9.874124270535314e-14,1.1200378023944424e-11,6.986514461127754e-05,0.0,0.0,0.025646026802361208,0.009939935684036364,0.049996726154796174,8.314877138898735e-33,5.718586122587655e-35,0.00192777605636146,5.407882429146877e-40,9.757634191564126e-36
3.577230248961739e-08,0.041168933244172715,2.358619085044945e-06,3.875094055970841e-11,3.1889798388405635e-06,4.60165447555944e-46,2.5288360921797034e-06,2.5317249482916787e-47,2.9603416304666474e-32,1.1788296162389575e-24,0.938,4.04291779551668e-20,0.00012058418825053388,9.984490467560557e-14,1.1217430144325944e-11,6.988437276069049e-05,0.0,0.0,0.025645636637306433,0.009939750437871772,0.049996725944949715,8.533152362946209e-33,5.829780874814282e-35,0.0019277569693034783,5.575683758606466e-40,1.0045109107218743e-35
3.588329309911132e-08,0.041168933244172715,2.3584748421881298e-06,3.891826738880369e-11,3.1889313371676483e-06,4.7438654724393655e-46,2.5292088704969674e-06,2.5916998595941575e-47,3.0213609833750433e-32,1.1875777924017428e-24,0.938,4.1077929466907487e-20,0.00012095492073915497,1.009567069525617e-13,1.12344881688699e-11,6.99033690074627e-05,0.0,0.0,0.025645246728351757,0.009939565200793992,0.04999672573510126,8.756324083644488e-33,5.942763230488428e-35,0.001927738117131124,5.748083975906667e-40,1.0339948769177494e-35
3.599428370860525e-08,0.041168933244172715,2.3583276777422773e-06,3.9085565389603506e-11,3.188882867037287e-06,4.889957754815757e-46,2.529578667384029e-06,2.652906842739878e-47,3.083443561054739e-32,1.196356461205352e-24,0.938,4.1734877005747403e-20,0.0001213256350325306,1.0207667724261633e-13,1.1251551946045386e-11,6.992213601325349e-05,0.0,0.0,0.025644857072704794,0.009939379972798881,0.04999672552525117,8.984483246151974e-33,6.057555818867805e-35,0.001927719497121361,5.92519236101928e-40,1.0642313181742228e-35
3.610527431809918e-08,0.041168933244172715,2.3581776518796997e-06,3.925283412387647e-11,3.1888344281058637e-06,5.040023146516488e-46,2.52994554302914e-06,2.715367278556393e-47,3.146604436635704e-32,1.205165600143182e-24,0.938,4.24000955638544e-20,0.00012169633113887661,1.0320484322619425e-13,1.1268621327716125e-11,6.994067640916556e-05,0.0,0.0,0.025644467667606214,0.00993919475388234,0.049996725315399775,9.217722129103314e-33,6.174181476751145e-35,0.0019277011065829143,6.1071203893735035e-40,1.0952365191496588e-35
3.621626492759311e-08,0.041168933244172715,2.358024823590139e-06,3.942007316200594e-11,3.1887860200338288e-06,5.194155307459958e-46,2.530309556437734e-06,2.779102849381848e-47,3.2108588469569025e-32,1.2140051868104708e-24,0.938,4.3073660552353817e-20,0.00012206700906632867,1.043412325578526e-13,1.128569616907565e-11,6.995899279609597e-05,0.0,0.0,0.02564407851032934,0.009939009544040296,0.04999672510554741,9.456134358856092e-33,6.292663249641503e-35,0.0019276829428558984,6.29398176783385e-40,1.1270270526254415e-35
3.632725553708704e-08,0.041168933244172715,2.3578692507034684e-06,3.9587282082821986e-11,3.1887376424856455e-06,5.3524497635855734e-46,2.5306707654551327e-06,2.844135542315517e-47,3.276222193793601e-32,1.2228751989031495e-24,0.938,4.375564780219236e-20,0.000122437668822943,1.0548587286638208e-13,1.1302776328583589e-11,6.99770877450831e-05,0.0,0.0,0.025643689598179722,0.00993882434326873,0.04999672489569439,9.699814923831697e-33,6.413024392912e-35,0.0019276650033114443,6.4858924711314065e-40,1.1596197834377649e-35
3.643824614658097e-08,0.041168933244172715,2.3577109899119566e-06,3.9754460473436586e-11,3.188689295129748e-06,5.515003937160083e-46,2.531029226788812e-06,2.910487652492289e-47,3.3427100450849574e-32,1.2317756142167047e-24,0.938,4.444613356500238e-20,0.00012280831041669739,1.0663879175490704e-13,1.1319861667903247e-11,6.999496379764985e-05,0.0,0.0,0.0256433009284948,0.009938639151563662,0.04999672468584105,9.948860188950575e-33,6.535288372973982e-35,0.0019276472853513378,6.682970778753632e-40,1.1930318724465671e-35
3.65492367560749e-08,0.041168933244172715,2.357550096792127e-06,3.9921607929081755e-11,3.1886409776384898e-06,5.681917177464139e-46,2.5313849960302618e-06,2.978181786380445e-47,3.4103381361707524e-32,1.2407064106450362e-24,0.938,4.5145194513966526e-20,0.00012317893385549222,1.0780001680098466e-13,1.133695205184022e-11,7.001262346614242e-05,0.0,0.0,0.025642912498643484,0.009938453968921136,0.0499967244759877,1.0203367910162135e-32,6.659478868447609e-35,0.0019276297864076564,6.8853373122981475e-40,1.2272807805417828e-35
3.666022736556883e-08,0.041168933244172715,2.3573866258262113e-06,4.008872405295097e-11,3.1885926896881007e-06,5.853290791862475e-46,2.531738127676443e-06,3.0472408651033986e-47,3.479122371037528e-32,1.2496675661793223e-24,0.938,4.585290774468247e-20,0.0001235495391471512,1.0896957555670272e-13,1.1354047348282114e-11,7.003006923406583e-05,0.0,0.0,0.025642524306025784,0.009938268795337251,0.04999672426613467,1.0463437249069476e-32,6.785619771334845e-35,0.0019276125039424132,7.093115073294607e-40,1.2623842726871003e-35
3.6771217975062757e-08,0.041168933244172715,2.3572206304231897e-06,4.025580845604329e-11,3.188544430958633e-06,6.02922807726041e-46,2.5320886751508303e-06,3.117688127786117e-47,3.549078823569804e-32,1.2586590589068869e-24,0.938,4.656935077602822e-20,0.0001239201262994225,1.1014749554877648e-13,1.1371147428139431e-11,7.004730355641495e-05,0.0,0.0,0.025642136348072466,0.009938083630808135,0.04999672405628227,1.072916878764919e-32,6.913735188194907e-35,0.0019275954354472048,7.306429481498034e-40,1.2983604220014148e-35
3.6882208584556686e-08,0.041168933244172715,2.3570521629394584e-06,4.042286075701073e-11,3.1884962011339207e-06,6.209834351949915e-46,2.532436690824078e-06,3.189547134926323e-47,3.6202237388044345e-32,1.267680867010077e-24,0.938,4.7294601551027517e-20,0.00012429069531997932,1.1133380427864458e-13,1.1388252165287453e-11,7.006432886000214e-05,0.0,0.0,0.02564174862224461,0.009937898475329953,0.04999672384643079,1.1000664543066446e-32,7.043849441322108e-35,0.001927578578442863,7.525408413657545e-40,1.335227613878143e-35
3.6993199194050616e-08,0.041168933244172715,2.35688127469909e-06,4.058988058200833e-11,3.1884479999015357e-06,6.395216987848741e-46,2.53278222603429e-06,3.2628417717902186e-47,3.6925735341894604e-32,1.2767329687651395e-24,0.938,4.802873843771571e-20,0.0001246612462164213,1.1252852922256372e-13,1.1405361436509218e-11,7.008114754378095e-05,0.0,0.0,0.02564136112603332,0.009937713328898912,0.04999672363658055,1.1278027982585574e-32,7.175987069926154e-35,0.0019275619304791095,7.750182242764777e-40,1.373004550142608e-35
3.7104189803544545e-08,0.041168933244172715,2.356708016013732e-06,4.075686756454714e-11,3.1883998269527374e-06,6.585485443136281e-46,2.53312533110691e-06,3.337596251832704e-47,3.766144800849052e-32,1.2858153425410994e-24,0.938,4.877184023000585e-20,0.00012503177899627472,1.1373169783170214e-13,1.1422475121439523e-11,7.009776197916617e-05,0.0,0.0,0.025640973856959345,0.009937528191511249,0.049996723426731865,1.156136403857637e-32,7.310172831314857e-35,0.0019275454891342198,7.980883877786508e-40,1.4117102532476508e-35
3.7326171022532404e-08,0.041168933244172715,2.3563545836082795e-06,4.1090741572217025e-11,3.188303564689131e-06,6.981128275581526e-46,2.533804447193673e-06,3.4915832569764066e-47,3.917018988515481e-32,1.3040708200893103e-24,0.938,5.028525584163261e-20,0.00012577279023596191,1.1616347572542022e-13,1.1456715264897897e-11,7.013038745460606e-05,0.0,0.0,0.025640199990452254,0.009937157943851206,0.049996723007040285,1.214638114594063e-32,7.584788879287648e-35,0.0019275132167548795,8.460615124418199e-40,1.491985678472581e-35
3.7525954119621473e-08,0.041168933244172715,2.3560288722010442e-06,4.1391112326864743e-11,3.188217022358478e-06,7.35505830385343e-46,2.53440782541454e-06,3.635413976503859e-47,4.0571532323067115e-32,1.3206040650529514e-24,0.938,5.167878908002693e-20,0.00012643963846698843,1.1838122804451814e-13,1.1487545337856433e-11,7.015907509029289e-05,0.0,0.0,0.02563950426312764,0.009936824751848544,0.04999672262932608,1.2694406105792063e-32,7.83920080928838e-35,0.0019274848545280112,8.914033041369069e-40,1.567607492268136e-35
3.772573721671054e-08,0.041168933244172715,2.355696218749945e-06,4.1691371293561394e-11,3.1881305670291634e-06,7.746619571405364e-46,2.5350040683918394e-06,3.784366522602435e-47,4.20151114111225e-32,1.337235059083399e-24,0.938,5.310261357215444e-20,0.0001271064281140724,1.206267636224937e-13,1.15183879639448e-11,7.018713661580967e-05,0.0,0.0,0.025638809234487494,0.009936491589089587,0.04999672225162141,1.3263482822023354e-32,8.100643809042797e-35,0.001927457125353441,9.388844264399842e-40,1.6465494541711302e-35
3.792552031379961e-08,0.041168933244172715,2.3553568825534924e-06,4.1991516582541705e-11,3.188044197028326e-06,8.156530323788372e-46,2.535593435496519e-06,3.938594434829226e-47,4.350195922958027e-32,1.3539636792383447e-24,0.938,5.455720435745022e-20,0.00012777315921857953,1.2290024165936154e-13,1.1549242537288806e-11,7.0214584906344e-05,0.0,0.0,0.025638114891098275,0.009936158455553668,0.04999672187392788,1.3854278249161213e-32,8.369270306023041e-35,0.0019274300160966843,9.8859210330201e-40,1.7289346636467213e-35
3.812530341088868e-08,0.041168933244172715,2.355011113744445e-06,4.22915463704641e-11,3.187957910718456e-06,8.585533453032859e-46,2.536176176931519e-06,4.0982549795116945e-47,4.503312711866905e-32,1.3707898034623996e-24,0.938,5.604304101525841e-20,0.0001284398318211751,1.2520182109887318e-13,1.1580108477821948e-11,7.024143257227534e-05,0.0,0.0,0.025637421219810237,0.00993582535122047,0.04999672149624712,1.4467475952620097e-32,8.645235112413468e-35,0.0019274035138972306,1.0406165551636791e-39,1.814889934232649e-35
3.832508650797775e-08,0.041168933244172715,2.3546591536069745e-06,4.259145889807172e-11,3.1878717064966286e-06,9.034397184480798e-46,2.5367525340489746e-06,4.2635092186412583e-47,4.6609685926762e-32,1.3877133105673383e-24,0.938,5.756060768125459e-20,0.00012910644596183883,1.2753166063011035e-13,1.1610985230387988e-11,7.026769196462722e-05,0.0,0.0,0.025636728207751345,0.009935492276070032,0.04999672111858069,1.5103776408652502e-32,8.928695447870973e-35,0.0019273776061627737,1.0950510825969754e-39,1.9045458794517925e-35
3.852486960506682e-08,0.041168933244172715,2.354301234882986e-06,4.2891252467934915e-11,3.1877855827937455e-06,9.50391577853808e-46,2.53732273965657e-06,4.434522079655184e-47,4.823272626043621e-32,1.404734080211875e-24,0.938,5.911039306387997e-20,0.00012977300167987964,1.298899186890434e-13,1.1641872263871326e-11,7.029337518040527e-05,0.0,0.0,0.025636035842321308,0.009935159230082705,0.0499967207409301,1.576389730767933e-32,9.219810962369547e-35,0.0019273522805635683,1.1519921517706037e-39,1.9980370001104104e-35
