Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),N2X(36)
7.745436845877295e-06,0.048764219312884285,3.52758338272342e-07,7.267266004285583e-08,6.187159659623245e-07,5.149280045572805e-29,9.453208874479339e-07,0.938,1.5469407667521403e-11,0.019862453190238476,1.4047334970861671e-05,3.784533896343364e-09,2.592969329272031e-06,0.0,0.0,0.010731106565440697,5.834873915447865e-05,0.05002022681548334,2.2206615147282545e-12,2.4022321607827306e-20,0.001982934244785284,4.103071066634038e-22,2.7691323164833717e-15
7.750616969942541e-06,0.048764219312884285,3.5244733614701806e-07,7.279685447610012e-08,6.187016801013318e-07,5.18305160416357e-29,9.45962634678061e-07,0.938,1.5520364337545097e-11,0.019862677148817932,1.4081856933768106e-05,3.787350751217985e-09,2.5928567452804656e-06,0.0,0.0,0.010730847753960823,5.821104369553474e-05,0.05002027825923982,2.2334775273575795e-12,2.41198362217985e-20,0.0019829000221374413,4.130082291672724e-22,2.7850697373260264e-15
7.755797094007787e-06,0.048764219312884285,3.521368104303568e-07,7.292115591604835e-08,6.186874350091766e-07,5.217017230270567e-29,9.466042951375182e-07,0.938,1.5571446754603322e-11,0.019862900362332472,1.4116433276757976e-05,3.790167199352751e-09,2.5927442551464205e-06,0.0,0.0,0.010730589632534787,5.8073679789539477e-05,0.05002032978491483,2.246356581581029e-12,2.4217670785008537e-20,0.0019828657444319895,4.157249026188238e-22,2.801085407948174e-15
7.760977218073033e-06,0.048764219312884285,3.5182676006243347e-07,7.304556435766481e-08,6.186732305912575e-07,5.251177292787548e-29,9.472458685634583e-07,0.938,1.5622655116671125e-11,0.0198631228323991,1.4151064030569145e-05,3.7929832396056245e-09,2.592631858433448e-06,0.0,0.0,0.010730332199516713,5.793664660513627e-05,0.05002038139255418,2.259298931688551e-12,2.431582608171088e-20,0.001982831411639692,4.18457203274307e-22,2.8171796438570626e-15
7.766157342138279e-06,0.048764219312884285,3.515171839862408e-07,7.317007979588727e-08,6.18659066753684e-07,5.285533018271688e-29,9.478873546936504e-07,0.938,1.5673989621831524e-11,0.019863344560630398,1.4185749225901535e-05,3.79579887083599e-09,2.5925195547062334e-06,0.0,0.0,0.010730075453265176,5.779994331321177e-05,0.0500204330822036,2.272304832758189e-12,2.4414302897375385e-20,0.0019827970237313464,4.2120520769605634e-22,2.8333527615399974e-15
7.771337466203525e-06,0.048764219312884285,3.5120808114768147e-07,7.329470222562545e-08,6.186449434030078e-07,5.320085903101635e-29,9.485287532664811e-07,0.938,1.572545046827542e-11,0.019863565548634523,1.422048889341713e-05,3.798614091905327e-09,2.5924073435305967e-06,0.0,0.0,0.010729819392143198,5.766356908688903e-05,0.05002048485390879,2.2853745406577185e-12,2.451310201868896e-20,0.0019827625806777822,4.239689927534524e-22,2.8496050784663916e-15
7.77651759026877e-06,0.048764219312884285,3.508994504955671e-07,7.34194316417612e-08,6.186308604452712e-07,5.354836092853264e-29,9.491700640209559e-07,0.938,1.5777037854301385e-11,0.019863785798015243,1.4255283063739964e-05,3.801428901679628e-09,2.592295224473476e-06,0.0,0.0,0.01072956401451824,5.752752310152074e-05,0.05002053670771537,2.2985083120462768e-12,2.4612224233556157e-20,0.001982728082449865,4.267486356238826e-22,2.8659369130898182e-15
7.781697714334017e-06,0.048764219312884285,3.505912909816077e-07,7.354426803914995e-08,6.186168177872577e-07,5.389784682697727e-29,9.498112866966957e-07,0.938,1.5828751978315562e-11,0.019864005310371916,1.4290131767456095e-05,3.804243299026186e-09,2.592183197102923e-06,0.0,0.0,0.010729309318762197,5.739180453468249e-05,0.05002058864366892,2.311706404376003e-12,2.4711670331099773e-20,0.0019826935290184933,4.295442137936558e-22,2.88234858485006e-15
7.786877838399263e-06,0.048764219312884285,3.502836015603934e-07,7.36692114126201e-08,6.186028153364499e-07,5.424933483356799e-29,9.504524210339302e-07,0.938,1.58805930388315e-11,0.01986422408729954,1.4325035035113615e-05,3.807057282813654e-09,2.5920712609881157e-06,0.0,0.0,0.01072905530325135,5.725641256616607e-05,0.05002064066181496,2.324969075893671e-12,2.4811441101661487e-20,0.001982658920354599,4.323558050589443e-22,2.8988404141751614e-15
7.792057962464509e-06,0.048764219312884285,3.4997638118939335e-07,7.379426175697257e-08,6.185888529995606e-07,5.460282462154307e-29,9.510934667734962e-07,0.938,1.5932561234470014e-11,0.019864442130388734,1.4359992897222622e-05,3.809870851915875e-09,2.5919594156993483e-06,0.0,0.0,0.010728801966366407,5.712134637797265e-05,0.050020692762198955,2.3382965856423308e-12,2.491153733680244e-20,0.001982624256429149,4.351834875267586e-22,2.9154127224834884e-15
7.797238086529755e-06,0.048764219312884285,3.496696288289509e-07,7.391941906698105e-08,6.185749306840172e-07,5.495832549115282e-29,9.517344236568436e-07,0.938,1.598465676395902e-11,0.019864659441225785,1.4395005384255215e-05,3.812684005208072e-09,2.5918476608080123e-06,0.0,0.0,0.010728549306492427,5.69866051543062e-05,0.050020744944866295,2.351689193462946e-12,2.5011959829303848e-20,0.0019825895372131436,4.380273396158696e-22,2.9320658321857828e-15
7.802418210595e-06,0.048764219312884285,3.4936334344226317e-07,7.40446833373912e-08,6.185610482982957e-07,5.531586000033042e-29,9.523752914260249e-07,0.938,1.6036879826133407e-11,0.01986487602139264,1.4430072526645494e-05,3.815496741565783e-09,2.5917359958866143e-06,0.0,0.0,0.010728297322018862,5.685218808156684e-05,0.050020797209862355,2.3651471599960353e-12,2.5112709373167648e-20,0.001982554762677619,4.408874400577582e-22,2.9488000666872186e-15
7.807598334660247e-06,0.048764219312884285,3.4905752399537906e-07,7.417005456292123e-08,6.185472057497773e-07,5.567542598671195e-29,9.530160698236942e-07,0.938,1.608923061993488e-11,0.019865091872466906,1.446519435478954e-05,3.818309059870603e-09,2.5916244205087733e-06,0.0,0.0,0.010728046011339514,5.6718094348344094e-05,0.050020849557232405,2.378670746683316e-12,2.5213786763617032e-20,0.001982519932793643,4.437638678976065e-22,2.9656157503894652e-15
7.812778458725493e-06,0.048764219312884285,3.487521694572001e-07,7.429553273826304e-08,6.185334029464358e-07,5.603702949866915e-29,9.536567585931114e-07,0.938,1.6141709344411825e-11,0.019865306996021903,1.4500370899045396e-05,3.821120959005907e-09,2.5915129342491922e-06,0.0,0.0,0.010727795372852527,5.658432314541043e-05,0.0500209019870217,2.392260215769343e-12,2.5315192797097112e-20,0.0019824850475323175,4.46656702495218e-22,2.9825132086927504e-15
7.817958582790739e-06,0.048764219312884285,3.484472787994504e-07,7.442111785808011e-08,6.185196397977988e-07,5.640069888794931e-29,9.542973574781335e-07,0.938,1.6194316198719132e-11,0.019865521393626642,1.453560218973307e-05,3.8239324378538255e-09,2.591401536683679e-06,0.0,0.0,0.010727545404960362,5.645087366571453e-05,0.05002095449927542,2.40591583030316e-12,2.5416928271275506e-20,0.001982450106864781,4.495660235259604e-22,2.9994927679979216e-15
7.823138706855985e-06,0.048764219312884285,3.4814285099667784e-07,7.454680991700735e-08,6.185059162119462e-07,5.67664306269531e-29,9.5493786622321e-07,0.938,1.624705138211807e-11,0.019865735066845854,1.457088825713453e-05,3.8267434953034855e-09,2.5912902273891476e-06,0.0,0.0,0.010727296106069822,5.631774510437481e-05,0.05002100709403869,2.419637854139937e-12,2.5518993985042923e-20,0.001982415110762205,4.524919109817793e-22,3.0165547557085087e-15
7.82831883092123e-06,0.048764219312884285,3.4783888502626607e-07,7.467260890965387e-08,6.18492232097274e-07,5.713422538923729e-29,9.55578284573396e-07,0.938,1.6299915093976148e-11,0.01986594801723999,1.4606229131493673e-05,3.829554130246761e-09,2.591179005943582e-06,0.0,0.0,0.010727047474591996,5.618493665867285e-05,0.05002105977135656,2.4334265519426257e-12,2.5621390738513788e-20,0.001982380059195793,4.55434445172123e-22,3.0336995002327992e-15
7.833498954986476e-06,0.048764219312884285,3.4753537986839074e-07,7.479851483060051e-08,6.184785873644266e-07,5.750411887134734e-29,9.56218612274334e-07,0.938,1.6352907533766952e-11,0.01986616024636526,1.4641624843016325e-05,3.832364341572065e-09,2.5910678719260654e-06,0.0,0.0,0.010726799508942269,5.6052447528046886e-05,0.05002111253127408,2.447282189183602e-12,2.5724119333026833e-20,0.001982344952136787,4.583937067248732e-22,3.050927330985898e-15
7.838679079051722e-06,0.048764219312884285,3.4723233450601803e-07,7.492452767439848e-08,6.184649819222502e-07,5.787610727943675e-29,9.568588490722521e-07,0.938,1.6406028901069984e-11,0.01986637175577362,1.4677075421870238e-05,3.835174128175669e-09,2.5909568249167805e-06,0.0,0.0,0.010726552207540298,5.592027691408528e-05,0.050021165373836184,2.461205032146318e-12,2.5827180571145696e-20,0.001982309789556459,4.613697765873861e-22,3.0682385783918023e-15
7.843859203116968e-06,0.048764219312884285,3.469297479249375e-07,7.50506474355739e-08,6.184514156793957e-07,5.825018293821503e-29,9.574989947139788e-07,0.938,1.6459279395570546e-11,0.0198665825470128,1.4712580898185073e-05,3.837983488958482e-09,2.5908458644969608e-06,0.0,0.0,0.01072630556881002,5.57884240205201e-05,0.05002121829908776,2.4751953479269545e-12,2.5930575256659535e-20,0.001982274571426118,4.643627360274211e-22,3.0856335738854726e-15
7.849039327182214e-06,0.048764219312884285,3.4662761911370165e-07,7.517687410862483e-08,6.184378885476832e-07,5.862639046972438e-29,9.581390489469299e-07,0.938,1.651265921705957e-11,0.019866792621626304,1.4748141302052394e-05,3.840792422814923e-09,2.590734990248937e-06,0.0,0.0,0.010726059591179603,5.565688805322064e-05,0.05002127130707368,2.489253404436067e-12,2.603430419458359e-20,0.0019822392977171064,4.673726666340547e-22,3.1031126499149067e-15
7.85421945124746e-06,0.048764219312884285,3.4632594706361405e-07,7.530320768801768e-08,6.184244004368496e-07,5.900472789919815e-29,9.587790115190885e-07,0.938,1.6566168565433472e-11,0.019867001981153435,1.4783756663525641e-05,3.8436009286477574e-09,2.590624201756134e-06,0.0,0.0,0.010725814273081467,5.5525668220186955e-05,0.05002132439783869,2.5033794704002492e-12,2.6138368191159823e-20,0.0019822039684008,4.703996503187485e-22,3.120676139943213e-15
7.858881562906182e-06,0.048764219312884285,3.460548319178933e-07,7.541699930979972e-08,6.18412294424574e-07,5.934703846549613e-29,9.593548992562491e-07,0.938,1.6614437889755828e-11,0.01986718979459786,1.4815857502413094e-05,3.846128217036634e-09,2.5905245650898516e-06,0.0,0.0,0.010725594049401046,5.5407840012377995e-05,0.05002137225034036,2.5161513006135187e-12,2.6232312930574e-20,0.001982172124448258,4.731385839770705e-22,3.136555731364641e-15
7.863543674564904e-06,0.048764219312884285,3.4578408520251945e-07,7.553087751714732e-08,6.184002198815593e-07,5.96910930059128e-29,9.599307123616436e-07,0.938,1.666281243872916e-11,0.01986737703118202,1.4848002903129015e-05,3.848655157043159e-09,2.5904249972465105e-06,0.0,0.0,0.01072537435753863,5.5290266659145754e-05,0.050021420169961896,2.528978633870906e-12,2.6326530311026226e-20,0.0019821402354098325,4.758914574083064e-22,3.1525042135830834e-15
7.868205786223626e-06,0.048764219312884285,3.4551370618787527e-07,7.564484230596958e-08,6.183881767438146e-07,6.003691146910677e-29,9.605064506527582e-07,0.938,1.6711292358296526e-11,0.01986756369201937,1.4880192887503153e-05,3.851181747867453e-09,2.5903254979246716e-06,0.0,0.0,0.01072515519636021,5.517294758752391e-05,0.050021468156735846,2.541861667776117e-12,2.6421020922817905e-20,0.001982108301264728,4.786583309994741e-22,3.1685218318104694e-15
7.872867897882348e-06,0.048764219312884285,3.4524369414616935e-07,7.57588936721571e-08,6.183761649437781e-07,6.038445320472013e-29,9.610821139474606e-07,0.938,1.675987779446984e-11,0.019867749778220655,1.4912427477340217e-05,3.853707988725371e-09,2.5902260668235453e-06,0.0,0.0,0.010724936564734522,5.505588222592823e-05,0.05002151621069472,2.5548006004723875e-12,2.6515785357056768e-20,0.0019820763219921727,4.814392653515699e-22,3.1846088319299254e-15
7.87753000954107e-06,0.048764219312884285,3.449740483514213e-07,7.587303161158271e-08,6.183641844186703e-07,6.073376508868944e-29,9.61657702064024e-07,0.938,1.6808568893329763e-11,0.0198679352908939,1.4944706694419891e-05,3.856233878820667e-09,2.590126703643011e-06,0.0,0.0,0.01072471846153305,5.49390700041529e-05,0.050021564331870966,2.5677956306434566e-12,2.6610824205657217e-20,0.001982044297571415,4.842343212799975e-22,3.200765460497007e-15
7.881725910033919e-06,0.048764219312884285,3.447316796786979e-07,7.597582977375894e-08,6.183534286332304e-07,6.104966618967102e-29,9.621756669417142e-07,0.938,1.6852481344691757e-11,0.019868101762846927,1.497379616406475e-05,3.858506879347566e-09,2.5900373346052075e-06,0.0,0.0,0.010724522619523908,5.483415496893421e-05,0.05002160769842725,2.5795392857868226e-12,2.669659428354436e-20,0.0019820154369738895,4.867619960006152e-22,3.2153661628511073e-15
7.885502220477484e-06,0.048764219312884285,3.4451380058064487e-07,7.606840807063491e-08,6.183437700013771e-07,6.133519010191977e-29,9.626417830323289e-07,0.938,1.6892075916922127e-11,0.019868251191837768,1.5000007621502014e-05,3.860552335879835e-09,2.5899569491222804e-06,0.0,0.0,0.010724346726219393,5.473990601329587e-05,0.05002164677492127,2.5901476840295113e-12,2.6773978167366064e-20,0.0019819894311418986,4.890467623037134e-22,3.2285553366996736e-15
7.889278530921048e-06,0.048764219312884285,3.442961604922256e-07,7.616104316081349e-08,6.183341317747281e-07,6.162189099874113e-29,9.631078494766493e-07,0.938,1.6931740074402165e-11,0.01986840024649806,1.5026248397515957e-05,3.8625975608729355e-09,2.5898766076707873e-06,0.0,0.0,0.010724171177616414,5.4645822133351424e-05,0.050021685895574215,2.600793242868845e-12,2.6851543149539782e-20,0.001981963395651352,4.913409026111725e-22,3.24179063436763e-15
7.893054841364613e-06,0.048764219312884285,3.440787590310418e-07,7.625373504206561e-08,6.183245139194449e-07,6.190977217802146e-29,9.635738661788123e-07,0.938,1.6971473894896827e-11,0.019868548927411467,1.505251850363308e-05,3.864642553906583e-09,2.589796310092587e-06,0.0,0.0,0.010723995973120466,5.4551903028701796e-05,0.050021725060403234,2.611476068936239e-12,2.6929289546184366e-20,0.0019819373304912676,4.936444496574527e-22,3.2550721881819796e-15
7.896831151808177e-06,0.048764219312884285,3.438615958154579e-07,7.634648371215456e-08,6.183149163998821e-07,6.219880308906948e-29,9.64039833043112e-07,0.938,1.7011277456200485e-11,0.019868697235160476,1.5078817951369078e-05,3.866687314567553e-09,2.5897160562298506e-06,0.0,0.0,0.010723821112138201,5.4458148399534136e-05,0.05002176426942552,2.6221962690976904e-12,2.7007217673766603e-20,0.0019819112356506694,4.959574362705122e-22,3.2684001307615837e-15
7.900607462251742e-06,0.048764219312884285,3.4364467046460035e-07,7.643928916883585e-08,6.183053391840467e-07,6.248903937385795e-29,9.645057499740053e-07,0.938,1.7051150836136937e-11,0.01986884517032644,1.5105146752228866e-05,3.8687318424385595e-09,2.589635845924996e-06,0.0,0.0,0.010723646594077449,5.436455794662046e-05,0.05002180352265819,2.6329539504541168e-12,2.708532784910133e-20,0.001981885111118593,4.982798953718904e-22,3.281774595017589e-15
7.904383772695307e-06,0.048764219312884285,3.4342798259834903e-07,7.653215140985648e-08,6.182957822379885e-07,6.278047136322296e-29,9.649716168761089e-07,0.938,1.7091094112559317e-11,0.01986899273348954,1.5131504917706563e-05,3.8707761370997504e-09,2.5895556790207705e-06,0.0,0.0,0.010723472418347191,5.427113137131635e-05,0.050021842820118394,2.643749220341705e-12,2.716362038935154e-20,0.0019818589568840845,5.00611859977063e-22,3.2951957141538607e-15
7.908160083138871e-06,0.048764219312884285,3.432115318373459e-07,7.662507043295514e-08,6.182862455259577e-07,6.307306055081774e-29,9.654374336541937e-07,0.938,1.713110736335009e-11,0.019869139925228825,1.5157892459285493e-05,3.872820198140141e-09,2.5894755553602265e-06,0.0,0.0,0.010723298584357567,5.417786837555965e-05,0.050021882161823274,2.6545821863322745e-12,2.724209561202851e-20,0.001981832772936197,5.029533631956251e-22,3.308663621667439e-15
7.911936393582436e-06,0.048764219312884285,3.4299531780299226e-07,7.671804623586279e-08,6.182767290158756e-07,6.336685354229858e-29,9.659032002131991e-07,0.938,1.7171190666421055e-11,0.019869286746122202,1.5184309388438189e-05,3.874864025143946e-09,2.5893954747866882e-06,0.0,0.0,0.010723125091519878,5.4084768661869336e-05,0.05002192154778989,2.665452956233575e-12,2.7320753834991917e-20,0.0019818065592639975,5.053044382313528e-22,3.3221784513489172e-15
7.915712704026e-06,0.048764219312884285,3.4277934011743587e-07,7.681107881630203e-08,6.182672326749122e-07,6.366187042335493e-29,9.663689164582172e-07,0.938,1.721134409971326e-11,0.019869433196746406,1.5210755716626376e-05,3.876907617694693e-09,2.589315437143772e-06,0.0,0.0,0.010722951939246566,5.399183193334396e-05,0.05002196097803533,2.676361638089707e-12,2.7399595376450005e-20,0.0019817803158565604,5.076651183825652e-22,3.3357403372829662e-15
7.919489014469565e-06,0.048764219312884285,3.4256359840358245e-07,7.690416817198788e-08,6.182577564669569e-07,6.395805188295348e-29,9.66834582294498e-07,0.938,1.7251567741197015e-11,0.01986957927767706,1.523723145530099e-05,3.8789509753816736e-09,2.5892354422753994e-06,0.0,0.0,0.01072277912695124,5.389905789366098e-05,0.05002200045257666,2.687308340181308e-12,2.7478620554959626e-20,0.0019817540427029675,5.100354370422912e-22,3.349349413848572e-15
7.92326532491313e-06,0.048764219312884285,3.4234809228509605e-07,7.699731430062794e-08,6.182483003595389e-07,6.42554348237897e-29,9.67300197627453e-07,0.938,1.7291861668871834e-11,0.019869724989488635,1.5263736615902155e-05,3.880994097793458e-09,2.5891554900257763e-06,0.0,0.0,0.010722606654048648,5.3806446247075255e-05,0.05002203997143095,2.698293171025974e-12,2.755782968942636e-20,0.0019817277397923146,5.124154276983408e-22,3.363005815719558e-15
7.927041635356694e-06,0.048764219312884285,3.4213282138638045e-07,7.709051719992121e-08,6.182388643209649e-07,6.455406426428103e-29,9.677657623626508e-07,0.938,1.733222596076641e-11,0.01986987033275447,1.52902712098592e-05,3.883036984514943e-09,2.5890755802394006e-06,0.0,0.0,0.010722434519954681,5.371399669841695e-05,0.05002207953461521,2.7093162393787904e-12,2.763722309910473e-20,0.0019817014071137062,5.148051239337137e-22,3.3767096778652576e-15
7.930817945800259e-06,0.048764219312884285,3.41917785332578e-07,7.718377686755725e-08,6.182294483159778e-07,6.485388847064287e-29,9.682312764058102e-07,0.938,1.737266069493858e-11,0.019870015308046766,1.531683524859064e-05,3.885079635133534e-09,2.5889957127610687e-06,0.0,0.0,0.01072226272408638,5.362170895309158e-05,0.0500221191421465,2.7203776542323884e-12,2.771680110359826e-20,0.001981675044656254,5.172045594267376e-22,3.3904611355505847e-15
7.934594256243823e-06,0.048764219312884285,3.4170298374959384e-07,7.727709330121835e-08,6.182200523101733e-07,6.515489574424171e-29,9.68696739662814e-07,0.938,1.7413165949475336e-11,0.019870159915936596,1.534342874350418e-05,3.887122049243879e-09,2.5889158874358527e-06,0.0,0.0,0.01072209126586193,5.352958271707821e-05,0.05002215879404178,2.7314775248173686e-12,2.779656402285954e-20,0.001981648652409083,5.196137679511842e-22,3.4042603243365626e-15
7.938370566687388e-06,0.048764219312884285,3.41488416264078e-07,7.737046649857976e-08,6.182106762733627e-07,6.545716580079151e-29,9.691621520397048e-07,0.938,1.745374180249272e-11,0.01987030415699391,1.537005170599673e-05,3.889164226431896e-09,2.5888361041091243e-06,0.0,0.0,0.010721920144700631,5.3437617696927716e-05,0.050022198490318054,2.7426159606028423e-12,2.78765121771905e-20,0.0019816222303613244,5.220327833765424e-22,3.4181073800810084e-15
7.942146877130952e-06,0.048764219312884285,3.4127408250341187e-07,7.746389645730792e-08,6.182013201708751e-07,6.57606597027616e-29,9.696275134426727e-07,0.938,1.749438833213585e-11,0.019870448031787516,1.539670414745437e-05,3.891206166287711e-09,2.5887563626265464e-06,0.0,0.0,0.010721749360022948,5.334581359976188e-05,0.050022238230992284,2.7537930712966327e-12,2.795664588724238e-20,0.001981595778502123,5.24461639668348e-22,3.43200243893878e-15
7.94554555653016e-06,0.048764219312884285,3.4108138164618964e-07,7.754803194919617e-08,6.181929166943309e-07,6.603483830356447e-29,9.70046295045233e-07,0.938,1.7531030701940017e-11,0.019870577206415524,1.5420716558683284e-05,3.893043708903259e-09,2.5886846309416417e-06,0.0,0.0,0.010721595941028441,5.326332725986014e-05,0.05002227403557338,2.7638856288337367e-12,2.8028925141730356e-20,0.0019815719463310913,5.266560524217082e-22,3.444549147344284e-15
7.948944235929369e-06,0.048764219312884285,3.4088886953428965e-07,7.76322134141818e-08,6.181845293139015e-07,6.631002696518282e-29,9.70465035214894e-07,0.938,1.756773044014076e-11,0.01987070608524285,1.5444752865373122e-05,3.894881058652936e-09,2.588612932913601e-06,0.0,0.0,0.010721442793696247,5.318097081810001e-05,0.050022309876142895,2.7740096824174825e-12,2.810135519061006e-20,0.001981548089996103,5.288584887631727e-22,3.457134948474137e-15
7.952342915328577e-06,0.048764219312884285,3.406965458976072e-07,7.771644085054587e-08,6.181761580062447e-07,6.658624053466619e-29,9.708837338835954e-07,0.938,1.7604487603766123e-11,0.01987083466868184,1.546881307580185e-05,3.8967182152364365e-09,2.5885412684305147e-06,0.0,0.0,0.010721289917606227,5.309874406215513e-05,0.0500223457527132,2.784165312522086e-12,2.817393626836257e-20,0.0019815242094892646,5.310689736536343e-22,3.469759942203956e-15
7.955741594727785e-06,0.048764219312884285,3.4050441046652184e-07,7.780071425656427e-08,6.181678027456277e-07,6.686343619003016e-29,9.71302390983373e-07,0.938,1.764130224986315e-11,0.019870962957144092,1.5492897198240384e-05,3.8985551783580836e-09,2.588469637380659e-06,0.0,0.0,0.010721137312338978,5.301664678007031e-05,0.0500223816652966,2.7943525997793403e-12,2.8246668609698493e-20,0.0019815003048026868,5.3328753211756e-22,3.4824242286054575e-15
7.959140274126993e-06,0.048764219312884285,3.4031246297191275e-07,7.788503363050914e-08,6.181594635071965e-07,6.71416063914838e-29,9.7172100644637e-07,0.938,1.7678174435497845e-11,0.019871090951040483,1.5517005240952496e-05,3.9003919477269625e-09,2.5883980396524778e-06,0.0,0.0,0.010720984977475846,5.2934678760261604e-05,0.050022417613905426,2.8045716249786098e-12,2.8319552449558005e-20,0.0019814763759284874,5.355141892428922e-22,3.4951279079464417e-15
7.962538953526201e-06,0.048764219312884285,3.401207031451299e-07,7.796939897064681e-08,6.181511402708052e-07,6.74208480032955e-29,9.721395802048341e-07,0.938,1.771510421775519e-11,0.019871218650781168,1.5541137212194863e-05,3.902228523041919e-09,2.5883264751346196e-06,0.0,0.0,0.010720832912598888,5.285283979151502e-05,0.05002245359855196,2.814822469067185e-12,2.8392588023110915e-20,0.0019814524228587926,5.37748970181194e-22,3.5078710806912375e-15
7.96593763292541e-06,0.048764219312884285,3.399291307179941e-07,7.805381027523743e-08,6.181428330098941e-07,6.770108623804524e-29,9.725581121911026e-07,0.938,1.7752091653739057e-11,0.019871346056775548,1.5565293120217085e-05,3.9040649040069785e-09,2.5882549437159275e-06,0.0,0.0,0.010720681117290918,5.2771129662985725e-05,0.05002248961924853,2.825105213150501e-12,2.846577556575683e-20,0.001981428445585733,5.399919001480588e-22,3.520653847500988e-15
7.968996444384696e-06,0.048764219312884285,3.3975687553901e-07,7.81298197475337e-08,6.181353701146254e-07,6.795416833810343e-29,9.729347552076777e-07,0.938,1.778542968727234e-11,0.019871460471355202,1.5587053910196414e-05,3.905717480464581e-09,2.5881905936471642e-06,0.0,0.0,0.01072054473165101,5.269770053172891e-05,0.05002252206870838,2.8343870244822107e-12,2.853177448245561e-20,0.0019814068453396045,5.420175254298189e-22,3.5321922739105025e-15
7.972055255843982e-06,0.048764219312884285,3.395847717420865e-07,7.820586644834704e-08,6.181279201232522e-07,6.820807823920901e-29,9.733113642848735e-07,0.938,1.7818814508248975e-11,0.01987157464862884,1.5608834101647774e-05,3.9073698990463115e-09,2.5881262702180488e-06,0.0,0.0,0.010720408563721546,5.2624375437375344e-05,0.05002255454738763,2.8436947999822838e-12,2.8597896856909554e-20,0.001981385225476655,5.440497903732335e-22,3.5437629268673857e-15
7.975114067303269e-06,0.048764219312884285,3.3941281913272223e-07,7.828195037639823e-08,6.181204830183875e-07,6.846281659132009e-29,9.736879393735789e-07,0.938,1.7852246158336967e-11,0.019871688588893415,1.5630633700570345e-05,3.9090221595374984e-09,2.588061973347929e-06,0.0,0.0,0.010720272613199916,5.2551154226983844e-05,0.050022587055295255,2.853028599105829e-12,2.86641428612025e-20,0.001981363585991161,5.460887134937179e-22,3.555365880163354e-15
7.978172878762555e-06,0.048764219312884285,3.3924101751672705e-07,7.835807153040453e-08,6.181130587827694e-07,6.871838732102125e-29,9.740644804247458e-07,0.938,1.788572467921671e-11,0.01987180229244541,1.565245271295865e-05,3.910674261724061e-09,2.5879977029562756e-06,0.0,0.0,0.010720136879783975,5.247803674785374e-05,0.05002261959244018,2.8623884814121815e-12,2.873051266756923e-20,0.0019813419268774053,5.48134313348658e-22,3.567001207719838e-15
7.981231690221842e-06,0.048764219312884285,3.390693667002218e-07,7.843422990907959e-08,6.181056473991254e-07,6.897479234833321e-29,9.744409873893915e-07,0.938,1.7919250112580956e-11,0.01987191575958083,1.5674291144802568e-05,3.912326205391924e-09,2.5879334589626803e-06,0.0,0.0,0.010720001363172077,5.240502284752452e-05,0.05002265215883133,2.8717745065650362e-12,2.87970064483954e-20,0.0019813202481296717,5.501866085378722e-22,3.5786689835881516e-15
7.987349313140416e-06,0.048764219312884285,3.3872651669172557e-07,7.858665833527237e-08,6.180908631187757e-07,6.949011397392631e-29,9.751938988635201e-07,0.938,1.7986441883595782e-11,0.01987214198578366,1.5718026290793325e-05,3.915629616317005e-09,2.5878050498486288e-06,0.0,0.0,0.010719730979156138,5.22593051746238e-05,0.05002271737938798,2.890625224587802e-12,2.893036662372381e-20,0.0019812768317094376,5.543113595281619e-22,3.602102177116117e-15
7.993466936058991e-06,0.048764219312884285,3.3838426756242936e-07,7.873923564461382e-08,6.180761300397071e-07,7.000880020930847e-29,9.759466734054144e-07,0.938,1.8053821805170445e-11,0.019872367269860528,1.5761839186368216e-05,3.918932390606304e-09,2.587676745364919e-06,0.0,0.0,0.010719461458748358,5.211399999338396e-05,0.050022782717036515,2.9095812325754276e-12,2.9064224769293515e-20,0.001981233336684827,5.584631161107007e-22,3.62566605576105e-15
7.999584558977566e-06,0.048764219312884285,3.3804261777248996e-07,7.88919618266846e-08,6.180614480247233e-07,7.053086971374436e-29,9.766993106255683e-07,0.938,1.8121390211291192e-11,0.019872591614162567,1.5805729879278197e-05,3.922234526557683e-09,2.587548544872639e-06,0.0,0.0,0.010719192799552581,5.1969106092723165e-05,0.05002284817184811,2.9286430116064325e-12,2.919858226962785e-20,0.001981189763010278,5.626420286115993e-22,3.649361216624205e-15
8.00570218189614e-06,0.048764219312884285,3.3770156578700454e-07,7.904483687100876e-08,6.180468169370631e-07,7.105634126759722e-29,9.7745181013551e-07,0.938,1.8189147436141133e-11,0.019872815021033392,1.5849698417199535e-05,3.925536022473301e-09,2.5874204477347995e-06,0.0,0.0,0.010718924999180212,5.18246222653616e-05,0.050022913743893845,2.9478110444405966e-12,2.9333440511669004e-20,0.0019811461106402943,5.668482480387002e-22,3.673188258899375e-15
