Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),N2X(36),H2(13),H2X(31),NH2(D)(23),N2O(37)
1.517041366787565e-06,0.06438004230410234,5.010080207658512e-07,1.64321830014213e-10,4.761063567084031e-07,2.1729364035884113e-27,8.399097494882208e-07,0.938,8.692589135191026e-11,0.0186598555019678,2.5240111426660757e-07,1.1400721601260715e-08,2.2224300824006644e-07,0.0,0.0,0.021753012967076775,0.0006699709587822744,0.04999971498646021,7.840505237365982e-14,3.212677927505477e-15,0.00199902407554289,3.0848565696840954e-20,3.538956805648711e-18,1.2647284240507103e-08,1.5748783525667634e-11,2.090608003387206e-11,4.5809051675311306e-24
1.5218065179162233e-06,0.06438004230410234,5.010237255997575e-07,1.643550280350613e-10,4.759343183201336e-07,2.204077689516356e-27,8.392757546090427e-07,0.938,8.758465178311534e-11,0.01866771657269016,2.533029791311991e-07,1.1401039399119997e-08,2.2216259513662886e-07,0.0,0.0,0.021745151864226042,0.000666039584066087,0.04999971683623203,7.923760826896931e-14,3.2478918965124992e-15,0.001999023237682236,3.1302108315972113e-20,3.5865372528087955e-18,1.2648072870964192e-08,1.574407287355431e-11,2.0916480394712824e-11,4.647171418261873e-24
1.5260951539320157e-06,0.06438004230410234,5.010377008991908e-07,1.6438518625162983e-10,4.7578045230228646e-07,2.2323939868692426e-27,8.387090631260122e-07,0.938,8.817977207382583e-11,0.018674747277960178,2.5411470502251113e-07,1.140132221874026e-08,2.2209067551433115e-07,0.0,0.0,0.02173812112482808,0.0006625234769841197,0.049999718498113986,7.999199495544792e-14,3.279807907580657e-15,0.001999022483264545,3.171462267176759e-20,3.629767574349106e-18,1.2648771766780789e-08,1.5739851200076362e-11,2.0925783418786255e-11,4.7074321932541e-24
1.5303837899478082e-06,0.06438004230410234,5.010515273595665e-07,1.6441560788418172e-10,4.7562749708268736e-07,2.2609860914253255e-27,8.381460390846469e-07,0.938,8.877701072781171e-11,0.018681736363060232,2.5492647542321275e-07,1.1401602045353209e-08,2.2201918110917222e-07,0.0,0.0,0.02173113200070155,0.0006590281809006975,0.049999720157258905,8.07512166093475e-14,3.3119363381568247e-15,0.001999021728523629,3.213126426301183e-20,3.673386725907189e-18,1.2649460453106344e-08,1.5735646403544672e-11,2.093503254913895e-11,4.768285514995435e-24
1.5346724259636007e-06,0.06438004230410234,5.010652067318514e-07,1.6444629116936657e-10,4.754754462045547e-07,2.2898558274000582e-27,8.375866529130717e-07,0.938,8.93763678753752e-11,0.018688684123047326,2.55738289854011e-07,1.140187891425797e-08,2.2194810890658258e-07,0.0,0.0,0.021724184196827177,0.0006555535482798859,0.049999721813688044,8.15152889394693e-14,3.3442779020292385e-15,0.001999020973461232,3.255206107726004e-20,3.7173970094658285e-18,1.2650139015742344e-08,1.5731458394156187e-11,2.0944228159487513e-11,4.829735341075502e-24
1.5389610619793932e-06,0.06438004230410234,5.01078740743827e-07,1.6447723435909312e-10,4.7532429326867166e-07,2.3190050252950667e-27,8.370308753454471e-07,0.938,8.997784364254353e-11,0.018695590850347617,2.5655014784121495e-07,1.1402152860281231e-08,2.2187745591888128e-07,0.0,0.0,0.02171727742081619,0.0006520994329012507,0.049999723467422506,8.228422765427426e-14,3.3768333127342908e-15,0.001999020218079089,3.2977041198811673e-20,3.761800733472574e-18,1.2650807539624175e-08,1.5727287082609547e-11,2.0953370620230166e-11,4.891785642861259e-24
1.5432496979951856e-06,0.06438004230410234,5.010921311004376e-07,1.6450843572034022e-10,4.751740319327442e-07,2.348435521896806e-27,8.364786774179793e-07,0.938,9.058143815111467e-11,0.018702456834785955,2.5736204891666195e-07,1.1402423917789066e-08,2.218072191849647e-07,0.0,0.0,0.021710411382880712,0.0006486656898450768,0.049999725118483156,8.30580484618807e-14,3.4096032835549423e-15,0.001999019462378924,3.3406232808673487e-20,3.806600212836698e-18,1.2651466108832062e-08,1.5723132380103363e-11,2.0962460298485012e-11,4.954440405498809e-24
1.5475383340109781e-06,0.06438004230410234,5.011053794841321e-07,1.6453989353499529e-10,4.750246559107712e-07,2.3781491602792734e-27,8.359300304649957e-07,0.938,9.11871515187027e-11,0.018709282363615087,2.581739926176454e-07,1.1402692120703518e-08,2.2173739576999652e-07,0.0,0.0,0.021703585795804656,0.0006452521754777929,0.04999972676689068,8.383676707006147e-14,3.442588527519164e-15,0.0019990187063624555,3.38396641845779e-20,3.851797768926123e-18,1.265211480660188e-08,1.571899419833441e-11,2.0971497558127773e-11,5.017703627915494e-24
1.5518269700267706e-06,0.06438004230410234,5.011184875551984e-07,1.645716060997059e-10,4.748761589724006e-07,2.4081477898031044e-27,8.353849061150997e-07,0.938,9.17949838587826e-11,0.018716067721544348,2.5898597848684287e-07,1.1402957502493797e-08,2.2166798276513604e-07,0.0,0.0,0.02169680037491495,0.0006418587474375935,0.049999728412665506,8.462039918624171e-14,3.4757897573983873e-15,0.00199901795003139,3.4277363700946134e-20,3.897395729564377e-18,1.2652753715335747e-08,1.5714872449495426e-11,2.098048275982894e-11,5.081579322821436e-24
1.556115606042563e-06,0.06438004230410234,5.011314569520945e-07,1.6460357172570378e-10,4.7472853494231335e-07,2.43843326611779e-27,8.348432762873712e-07,0.938,9.240493528073436e-11,0.018722813190768066,2.597980060722465e-07,1.1403220096185568e-08,2.2159897728724255e-07,0.0,0.0,0.021690054838053172,0.0006384852646202599,0.049999730055827904,8.540896051749647e-14,3.509207685705976e-15,0.001999017193387424,3.471935982887891e-20,3.943396429027527e-18,1.2653382916612484e-08,1.5710767046273272e-11,2.0989416261090425e-11,5.146071516711758e-24
1.5604042420583555e-06,0.06438004230410234,5.011442892917738e-07,1.6463578873864893e-10,4.745817776996252e-07,2.469007451155647e-27,8.343051131876147e-07,0.938,9.30170058898871e-11,0.018729519050993498,2.606100749270933e-07,1.1403479934384039e-08,2.215303764785693e-07,0.0,0.0,0.02168334890554766,0.0006351315871651751,0.049999731696397945,8.620246677054831e-14,3.5428430246957206e-15,0.0019990164364322473,3.5165681136064284e-20,3.98980220804111e-18,1.2654002491197936e-08,1.57066779018472e-11,2.0998298416281672e-11,5.211184249866337e-24
1.564692878074148e-06,0.06438004230410234,5.0115698617e-07,1.6466825547848373e-10,4.744358811772641e-07,2.4998722131452884e-27,8.337703893046987e-07,0.938,9.363119578756222e-11,0.018736185579468455,2.614221846097968e-07,1.1403737049260908e-08,2.2146217750650837e-07,0.0,0.0,0.021676682300185827,0.0006317975764415267,0.04999973333439547,8.700093365176523e-14,3.57669648636034e-15,0.0019990156791675397,3.561635628690654e-20,4.036615413777078e-18,1.2654612519055069e-08,1.5702604929886468e-11,2.1007129576675233e-11,5.276921576352316e-24
1.5689815140899405e-06,0.06438004230410234,5.011695491616683e-07,1.6470097029925933e-10,4.742908393613756e-07,2.5310294266085166e-27,8.332390774069304e-07,0.938,9.424750507111639e-11,0.018742813051008472,2.6223433468388036e-07,1.1403991472558902e-08,2.2139437756331044e-07,0.0,0.0,0.021670054747187,0.0006284830950346982,0.049999734969840164,8.780437686715843e-14,3.610768782430007e-15,0.0019990149215949717,3.607141404250306e-20,4.083838399850717e-18,1.2655213079354e-08,1.5698548044548423e-11,2.1015910090481865e-11,5.343287564026782e-24
1.573270150105733e-06,0.06438004230410234,5.011819798211102e-07,1.6473393156899744e-10,4.7414664629075814e-07,2.5624809723508337e-27,8.327111505384694e-07,0.938,9.486593383398389e-11,0.018749401738023704,2.630465247179101e-07,1.1404243235624062e-08,2.2132697386578106e-07,0.0,0.0,0.0216634659741756,0.0006251880067328417,0.049999736602751484,8.861281212238028e-14,3.645060624370887e-15,0.0019990141637162046,3.6530883260496916e-20,4.131473526317579e-18,1.2655804250481807e-08,1.5694507160476755e-11,2.102464030288512e-11,5.410286294539948e-24
